Autonomie_batterie,Nb_coeurs,Marque,Ville_vente,Reconditionne,Garantie_disponible,Frequence_CPU,Nb_appareils_photo,Reconnaissance_faciale,Gamme,Etat_esthetique,Score_performance,Charge_rapide,Double_SIM,Stockage_interne,Prix
62.0,9,Oppo,Rabat,0.0,1,753.01,2,0.0,Entrée,1,91.57,0,1,1000,3248.52
35.0,3,Xiaomi Redmi,Rabat,1.0,1,995.74,4,0.0,Moyenne,82,62.8,0,1,128,5299.71
57.0,6,Samsung Galaxy,Marrakech,0.0,0,643.8,4,0.0,Supérieure,63,82.4,0,0,1000,8856.6
55.0,5,Xiaomi Redmi,Marrakech,0.0,0,958.19,1,0.0,Moyenne,88,74.92,1,0,512,5461.91
39.0,9,Samsung Galaxy,Casablanca,1.0,0,831.73,0,1.0,Supérieure,70,75.55,0,1,512,8680.36
64.0,9,Oppo,Rabat,0.0,1,939.2,3,0.0,Entrée,15,73.67,0,0,256,2550.39
41.0,8,iPhone,Casablanca,1.0,0,792.48,2,0.0,Premium,92,35.69,1,0,512,10687.91
35.0,8,Honor,Rabat,1.0,0,550.13,3,1.0,Moyenne,7,59.4,1,0,1000,4423.45
43.0,1,iPhone,Casablanca,0.0,0,440.14,2,0.0,Supérieure,15,85.81,0,1,1000,9823.01
63.0,5,Xiaomi Redmi,Rabat,0.0,0,1309.02,0,1.0,Moyenne,96,52.38,1,1,256,6623.48
48.0,8,Honor,Rabat,1.0,1,1060.72,3,0.0,Entrée,84,58.9,0,0,1000,3271.31
48.0,7,Xiaomi Redmi,Marrakech,0.0,0,1020.95,2,0.0,Moyenne,52,90.23,1,0,256,4698.66
48.0,4,iPhone,Agadir,0.0,0,722.36,1,0.0,Premium,3,90.72,1,0,1000,10196.19
60.0,1,iPhone,Marrakech,0.0,0,1156.4,3,1.0,Premium,59,92.18,0,1,256,11686.04
43.0,1,Xiaomi Redmi,Rabat,1.0,0,846.58,3,0.0,Moyenne,79,82.2,0,0,512,6274.39
49.0,2,Xiaomi Redmi,Rabat,1.0,0,900.95,1,1.0,Moyenne,35,66.61,0,1,1000,5507.59
61.0,1,Samsung Galaxy,Casablanca,0.0,0,1078.78,3,0.0,Supérieure,78,68.92,0,0,512,9827.59
58.0,3,Samsung Galaxy,Marrakech,1.0,1,1157.91,1,1.0,Supérieure,12,74.37,1,0,128,7465.61
64.0,4,Samsung Galaxy,Marrakech,1.0,0,739.34,0,1.0,Supérieure,47,79.18,0,1,128,7684.79
57.0,2,Honor,Marrakech,1.0,0,1259.41,0,1.0,Entrée,94,102.9,1,0,128,2561.99
64.0,5,Samsung Galaxy,Rabat,0.0,1,1076.38,4,0.0,Supérieure,26,85.5,0,1,1000,8281.04
32.0,7,Oppo,Rabat,1.0,0,936.39,1,0.0,Entrée,66,56.98,1,1,256,3853.94
60.0,5,Oppo,Agadir,1.0,1,1059.78,0,0.0,Entrée,16,76.32,0,0,1000,3440.3
34.0,3,Oppo,Agadir,1.0,1,1286.46,4,1.0,Entrée,42,65.3,1,0,1000,2672.49
57.0,6,iPhone,Casablanca,0.0,0,1039.21,0,1.0,Premium,26,79.05,1,0,128,10438.19
35.0,9,iPhone,Marrakech,0.0,0,921.31,1,0.0,Premium,23,113.8,1,1,512,10643.5
47.0,3,Xiaomi Redmi,Agadir,1.0,0,1299.72,4,0.0,Moyenne,60,93.5,1,1,512,5288.7
20.0,5,iPhone,Rabat,0.0,1,795.89,4,0.0,Supérieure,88,72.19,1,1,256,9437.61
45.0,4,Xiaomi Redmi,Agadir,0.0,0,809.75,3,0.0,Moyenne,57,97.0,1,1,128,6126.77
62.0,9,Samsung Galaxy,Marrakech,0.0,1,1173.84,1,0.0,Supérieure,48,80.64,1,0,512,7489.96
41.0,5,Samsung Galaxy,Agadir,1.0,0,1264.31,2,0.0,Supérieure,63,89.27,1,0,256,9026.75
62.0,6,Honor,Marrakech,1.0,0,952.4,1,0.0,Entrée,11,61.47,1,0,1000,2916.25
44.0,1,Xiaomi Redmi,Rabat,0.0,1,1006.92,2,1.0,Moyenne,87,75.45,0,0,512,5840.79
67.0,7,Honor,Marrakech,1.0,0,1413.45,1,1.0,Entrée,49,95.42,0,0,512,3792.14
42.0,5,iPhone,Rabat,0.0,0,991.31,3,,Premium,93,91.38,0,0,1000,11298.33
40.0,1,iPhone,Rabat,0.0,1,805.33,3,0.0,Premium,52,86.43,1,1,256,11551.46
45.0,4,Samsung Galaxy,Rabat,0.0,0,1240.73,0,0.0,Supérieure,59,100.6,0,1,512,7347.87
66.0,6,Xiaomi Redmi,Casablanca,0.0,0,1019.11,1,0.0,Moyenne,80,78.84,0,1,1000,5394.95
48.0,3,Honor,Marrakech,1.0,1,906.8,0,1.0,Entrée,54,61.78,0,1,512,3585.99
39.0,6,Honor,Casablanca,1.0,1,881.95,3,0.0,Moyenne,59,78.82,1,0,128,4048.13
52.0,6,Honor,Agadir,1.0,0,1336.68,1,1.0,Entrée,66,58.73,0,1,1000,3419.61
42.0,4,Honor,Agadir,0.0,1,676.92,0,1.0,Entrée,66,90.13,1,0,512,2859.29
64.0,6,Oppo,Rabat,0.0,1,955.21,4,1.0,Moyenne,72,75.16,1,1,256,4120.62
44.0,9,iPhone,Marrakech,0.0,1,792.07,2,1.0,Supérieure,94,40.48,0,0,512,9185.47
52.0,1,Samsung Galaxy,Rabat,0.0,0,912.92,0,0.0,Supérieure,64,97.76,0,1,512,8121.77
52.0,5,Xiaomi Redmi,Rabat,1.0,0,1035.07,0,0.0,Moyenne,82,76.12,1,0,512,6336.31
45.0,4,Samsung Galaxy,Casablanca,0.0,0,912.8,3,1.0,Supérieure,84,57.65,0,1,128,8630.68
54.0,6,Oppo,Agadir,1.0,1,993.89,0,1.0,Moyenne,35,65.4,0,1,1000,4862.4
56.0,5,iPhone,Casablanca,0.0,0,850.16,0,0.0,Premium,13,86.08,1,1,256,11491.1
45.0,4,iPhone,Marrakech,1.0,1,1098.32,2,0.0,Supérieure,35,102.9,1,0,1000,9087.67
42.0,8,Samsung Galaxy,Agadir,1.0,1,1252.39,3,1.0,Supérieure,43,89.9,0,1,1000,8884.28
63.0,1,Xiaomi Redmi,Agadir,0.0,0,729.27,2,1.0,Moyenne,65,83.47,1,0,128,5568.03
54.0,1,Samsung Galaxy,Rabat,1.0,0,994.34,4,1.0,Supérieure,55,68.91,0,1,512,8616.39
68.0,7,Oppo,Agadir,0.0,0,935.15,1,0.0,Entrée,51,80.36,1,1,1000,3652.71
46.0,2,iPhone,Rabat,1.0,0,1098.53,4,0.0,Premium,91,64.07,0,0,1000,10438.42
31.0,5,Xiaomi Redmi,Marrakech,1.0,1,1072.74,4,1.0,Moyenne,38,67.8,0,1,1000,4771.67
46.0,9,Oppo,Marrakech,1.0,1,1097.85,0,1.0,Entrée,24,80.46,0,1,512,3705.06
54.0,7,iPhone,Marrakech,0.0,0,1334.65,2,0.0,Supérieure,28,77.13,1,1,512,9968.81
61.0,8,Honor,Agadir,0.0,1,983.76,1,0.0,Entrée,63,88.6,1,0,512,2768.69
44.0,1,Oppo,Rabat,0.0,1,953.7,3,1.0,Entrée,89,63.93,0,1,1000,3686.16
42.0,6,Honor,Casablanca,0.0,0,725.48,3,1.0,Entrée,6,66.13,0,1,256,2988.9
35.0,9,Honor,Rabat,1.0,0,627.76,4,0.0,Entrée,94,51.6,0,1,512,3019.99
51.0,6,iPhone,Agadir,1.0,0,817.81,2,0.0,Supérieure,43,93.4,1,1,512,9075.47
56.0,7,Honor,Marrakech,0.0,1,1084.11,3,0.0,Moyenne,3,46.37,1,1,1000,4323.48
50.0,6,Honor,Rabat,1.0,0,884.33,4,0.0,Moyenne,13,80.33,0,1,1000,4468.98
33.0,5,iPhone,Agadir,1.0,1,630.54,4,1.0,Premium,38,80.93,0,1,1000,11064.7
51.0,8,Honor,Marrakech,1.0,0,544.5,3,0.0,Entrée,95,87.62,0,0,512,3931.9
46.0,3,Oppo,Marrakech,0.0,1,988.58,3,1.0,Entrée,42,78.02,0,1,128,2567.26
39.0,9,Oppo,Marrakech,0.0,0,1208.83,4,1.0,Entrée,9,70.75,0,1,1000,3770.09
42.0,2,Samsung Galaxy,Casablanca,0.0,0,1074.6,1,0.0,Supérieure,68,53.13,0,0,128,9696.58
47.0,7,Xiaomi Redmi,Rabat,1.0,1,753.16,3,0.0,Moyenne,49,47.47,0,1,1000,4859.97
45.0,6,Samsung Galaxy,Casablanca,1.0,1,822.42,3,1.0,Supérieure,32,71.93,0,1,128,9640.53
44.0,2,Xiaomi Redmi,Rabat,0.0,0,1403.63,0,0.0,Moyenne,28,54.2,1,0,128,6882.28
56.0,5,Oppo,Agadir,1.0,0,582.78,2,1.0,Moyenne,40,74.07,0,0,128,4613.49
62.0,3,Honor,Agadir,1.0,0,1174.05,4,1.0,Entrée,61,65.8,0,1,128,2933.0
42.0,1,Samsung Galaxy,Agadir,1.0,1,735.88,0,1.0,Supérieure,18,60.55,0,1,512,8295.0
41.0,5,Honor,Rabat,0.0,1,1231.92,1,1.0,Moyenne,26,51.05,1,1,512,4530.95
55.0,6,Honor,Agadir,0.0,0,1187.79,3,1.0,Moyenne,66,78.26,0,1,256,4715.0
55.0,8,Honor,Rabat,,0,1020.75,4,1.0,Moyenne,65,100.02,0,0,1000,4240.55
39.0,2,Oppo,Marrakech,0.0,1,859.67,1,1.0,Entrée,44,90.51,0,0,128,2932.15
57.0,5,Samsung Galaxy,Rabat,0.0,1,1058.85,4,0.0,Supérieure,49,72.19,1,0,1000,9908.16
44.0,8,iPhone,Casablanca,0.0,0,1087.98,2,0.0,Premium,31,74.47,0,1,512,11623.52
58.0,2,Honor,Marrakech,1.0,1,574.99,1,0.0,Entrée,84,83.24,0,0,1000,3956.94
65.0,7,Honor,Agadir,0.0,0,1020.02,2,1.0,Entrée,72,54.62,0,0,1000,2820.2
59.0,8,Samsung Galaxy,Casablanca,1.0,1,863.52,0,1.0,Supérieure,1,50.32,1,0,256,7927.36
47.0,7,iPhone,Marrakech,1.0,1,1107.65,4,1.0,Premium,8,54.13,0,1,512,10413.25
42.0,7,Honor,Rabat,0.0,1,1199.27,4,1.0,Entrée,45,69.36,0,0,1000,2764.15
48.0,8,Samsung Galaxy,Marrakech,0.0,0,879.4,2,1.0,Supérieure,74,74.2,1,0,256,8814.66
59.0,8,Xiaomi Redmi,Casablanca,0.0,0,1051.37,2,1.0,Moyenne,6,75.68,0,1,512,4949.66
59.0,2,Honor,Rabat,1.0,0,1014.57,3,0.0,Entrée,85,102.05,1,0,128,3965.47
,2,iPhone,Agadir,1.0,1,1087.51,0,0.0,Premium,68,46.69,0,0,512,11552.34
42.0,5,Oppo,Rabat,0.0,1,979.86,4,1.0,Moyenne,27,60.06,1,0,128,4336.82
52.0,6,iPhone,Agadir,1.0,0,1449.15,3,1.0,Supérieure,8,79.49,0,1,512,9737.74
43.0,1,Samsung Galaxy,Marrakech,0.0,0,654.04,4,0.0,Supérieure,17,71.18,1,1,128,7714.17
43.0,6,Samsung Galaxy,Casablanca,1.0,1,810.01,1,1.0,Supérieure,30,34.87,0,0,128,9827.89
39.0,2,Oppo,Rabat,1.0,1,674.96,2,0.0,Entrée,35,50.35,1,1,512,2687.95
54.0,3,Samsung Galaxy,Rabat,1.0,1,1102.72,1,0.0,Supérieure,78,61.41,0,1,256,9404.15
48.0,8,Xiaomi Redmi,Marrakech,1.0,0,715.32,3,1.0,Moyenne,50,63.68,1,0,256,6116.12
56.0,3,Samsung Galaxy,Casablanca,0.0,0,763.63,3,1.0,Supérieure,82,85.73,1,1,256,8005.34
62.0,3,iPhone,Marrakech,0.0,1,850.78,0,1.0,Premium,37,49.99,0,1,512,10254.19
60.0,8,Xiaomi Redmi,Agadir,1.0,1,986.18,3,0.0,Moyenne,41,37.88,0,1,1000,5695.75
39.0,7,Xiaomi Redmi,Rabat,0.0,0,620.1,3,1.0,Moyenne,38,101.46,0,0,256,6208.24
39.0,4,iPhone,Marrakech,1.0,1,366.74,1,1.0,Premium,24,58.65,0,1,1000,11992.17
57.0,6,Oppo,Rabat,0.0,1,1186.88,4,0.0,Entrée,77,90.4,1,0,1000,2895.19
57.0,9,Samsung Galaxy,Marrakech,0.0,0,493.63,3,1.0,Supérieure,63,78.19,1,0,1000,8800.35
34.0,2,iPhone,Rabat,1.0,0,1473.03,2,0.0,Premium,46,77.17,1,1,256,10796.7
68.0,9,Xiaomi Redmi,Casablanca,1.0,1,937.83,2,1.0,Moyenne,30,94.98,1,0,256,5737.46
61.0,3,iPhone,Casablanca,0.0,1,1098.23,0,1.0,Premium,19,106.42,1,0,256,10222.27
72.0,2,Honor,Rabat,1.0,0,1326.44,1,1.0,Moyenne,97,64.81,1,1,256,4903.95
54.0,1,Samsung Galaxy,Marrakech,0.0,0,678.21,4,1.0,Supérieure,3,72.52,0,1,256,7360.71
42.0,7,Xiaomi Redmi,Rabat,1.0,0,704.33,4,1.0,Moyenne,81,85.49,0,0,256,5830.43
52.0,1,Xiaomi Redmi,Rabat,0.0,1,895.04,1,0.0,Moyenne,47,77.63,1,0,512,6775.06
52.0,9,iPhone,Agadir,0.0,0,812.08,2,1.0,Premium,10,60.41,1,0,128,10290.89
56.0,2,iPhone,Marrakech,0.0,0,1169.44,3,0.0,Premium,77,61.04,0,0,128,10489.18
44.0,9,Oppo,Marrakech,0.0,0,1109.59,2,1.0,Moyenne,79,60.85,1,0,256,4602.54
53.0,6,Samsung Galaxy,Casablanca,1.0,0,1157.76,1,0.0,Supérieure,55,71.56,1,1,128,8419.65
67.0,4,Honor,Casablanca,1.0,0,512.26,0,0.0,Moyenne,91,88.47,1,0,1000,4542.74
36.0,9,Honor,Casablanca,0.0,0,923.5,4,0.0,Moyenne,19,75.54,0,0,512,4336.29
58.0,9,Samsung Galaxy,Casablanca,1.0,1,910.73,1,0.0,Supérieure,39,72.56,1,1,512,8947.56
72.0,2,Oppo,Marrakech,1.0,1,641.52,1,0.0,Moyenne,1,77.96,0,1,1000,4823.92
46.0,2,Honor,Rabat,1.0,0,1068.23,2,0.0,Moyenne,97,74.03,0,1,512,4350.77
43.0,4,Xiaomi Redmi,Agadir,0.0,1,701.94,2,,Moyenne,14,102.18,0,1,256,4987.15
56.0,2,Xiaomi Redmi,Marrakech,1.0,1,679.76,0,0.0,Moyenne,31,70.92,1,0,128,5852.23
49.0,7,iPhone,Rabat,1.0,1,958.68,0,,Premium,12,94.02,0,0,512,10036.73
53.0,6,iPhone,Rabat,0.0,1,1167.74,2,1.0,Premium,98,94.41,0,0,128,10595.28
66.0,7,iPhone,Marrakech,1.0,1,1431.27,3,0.0,Premium,1,69.06,0,1,256,10512.15
49.0,7,Oppo,Agadir,0.0,1,1043.22,4,1.0,Moyenne,65,50.09,1,1,256,4071.9
58.0,4,Xiaomi Redmi,Marrakech,1.0,0,1037.18,3,0.0,Moyenne,13,67.0,0,0,128,5864.64
59.0,8,Honor,Rabat,0.0,0,1226.67,0,0.0,Moyenne,11,67.38,0,1,256,4530.59
58.0,4,Oppo,Rabat,1.0,1,809.74,3,1.0,Moyenne,46,99.19,0,1,256,4822.0
49.0,2,Honor,Rabat,1.0,1,1095.18,1,0.0,Moyenne,76,65.8,1,0,1000,4715.03
51.0,5,Xiaomi Redmi,Marrakech,0.0,0,1224.98,2,1.0,Moyenne,72,51.79,1,1,1000,5966.0
41.0,9,Xiaomi Redmi,Marrakech,0.0,0,1418.88,3,0.0,Moyenne,3,72.29,0,1,512,5291.86
44.0,5,Xiaomi Redmi,Rabat,0.0,1,908.62,2,1.0,Moyenne,92,109.19,1,1,256,5535.8
44.0,7,Xiaomi Redmi,Rabat,1.0,1,1047.07,4,0.0,Moyenne,38,102.28,0,1,256,5717.47
42.0,1,Oppo,Rabat,0.0,1,1256.48,4,0.0,Entrée,36,57.59,0,1,128,3838.63
42.0,7,Xiaomi Redmi,Marrakech,1.0,1,1370.38,1,0.0,Moyenne,56,70.09,1,1,512,4726.61
42.0,6,Samsung Galaxy,Rabat,1.0,0,719.91,1,1.0,Supérieure,4,107.62,1,1,256,7344.74
52.0,1,Honor,Casablanca,1.0,0,513.91,2,1.0,Entrée,91,81.7,0,1,1000,2767.67
59.0,5,Xiaomi Redmi,Rabat,1.0,0,911.13,3,0.0,Moyenne,74,82.24,0,0,1000,6525.82
48.0,6,Honor,Agadir,1.0,1,1233.42,4,0.0,Moyenne,76,47.32,0,1,128,4451.69
49.0,1,Xiaomi Redmi,Casablanca,1.0,1,1027.24,3,1.0,Moyenne,39,94.59,0,0,1000,5691.17
40.0,4,Honor,Casablanca,1.0,1,1168.97,2,1.0,Entrée,10,75.26,0,0,1000,3120.92
67.0,6,Oppo,Marrakech,0.0,1,1391.05,2,1.0,Entrée,18,70.02,0,0,256,2544.26
52.0,8,Honor,Marrakech,0.0,1,961.52,3,1.0,Entrée,31,84.26,1,0,512,3602.67
24.0,8,Honor,Agadir,1.0,0,743.14,2,1.0,Entrée,59,98.49,0,1,1000,2713.32
56.0,1,Oppo,Agadir,1.0,0,682.08,0,0.0,Entrée,13,61.9,0,0,512,3170.75
35.0,2,Honor,Marrakech,0.0,0,1273.82,4,0.0,Entrée,53,109.45,1,0,256,3403.74
43.0,5,iPhone,Agadir,0.0,1,1003.63,0,1.0,Premium,88,39.01,0,0,256,11462.97
53.0,2,Xiaomi Redmi,Casablanca,0.0,1,771.72,1,1.0,Moyenne,68,86.19,0,0,128,5985.36
59.0,1,Honor,Rabat,1.0,0,1231.0,4,0.0,Moyenne,28,54.64,1,1,256,4567.89
49.0,6,Samsung Galaxy,Agadir,0.0,1,610.12,3,0.0,Supérieure,44,67.67,1,0,256,8150.88
44.0,4,Xiaomi Redmi,Rabat,0.0,1,858.98,3,0.0,Moyenne,25,93.21,0,0,1000,5295.35
63.0,9,Oppo,Casablanca,1.0,0,1371.26,3,1.0,Moyenne,15,82.77,0,1,1000,4161.3
49.0,6,iPhone,Casablanca,1.0,0,673.45,2,1.0,Supérieure,80,113.23,1,1,1000,9826.25
45.0,5,Oppo,Marrakech,1.0,1,1050.09,2,1.0,Moyenne,31,76.24,1,1,512,4766.64
61.0,9,Xiaomi Redmi,Agadir,1.0,0,959.44,0,0.0,Moyenne,36,84.95,1,0,512,4858.09
43.0,2,Honor,Marrakech,1.0,1,948.48,3,0.0,Moyenne,70,66.27,1,0,1000,4866.94
57.0,9,iPhone,Rabat,1.0,0,934.23,0,0.0,Premium,32,69.97,0,1,256,10375.36
39.0,8,Oppo,Rabat,0.0,0,1127.52,4,0.0,Entrée,38,72.96,0,0,512,2592.01
59.0,5,iPhone,Marrakech,1.0,1,1124.57,4,0.0,Supérieure,64,85.57,1,1,128,9714.64
57.0,5,Honor,Agadir,0.0,0,1126.78,4,0.0,Entrée,26,46.35,1,0,256,3858.78
41.0,1,Oppo,Casablanca,0.0,0,897.25,2,0.0,Moyenne,48,92.5,1,1,1000,4560.28
52.0,7,Samsung Galaxy,Casablanca,0.0,1,1080.09,3,0.0,Supérieure,33,88.79,1,0,512,7910.82
50.0,7,Samsung Galaxy,Marrakech,1.0,1,674.15,3,0.0,Supérieure,12,72.51,0,0,256,7921.38
55.0,8,Samsung Galaxy,Rabat,0.0,0,1082.27,1,1.0,Supérieure,40,65.35,1,1,1000,8815.7
51.0,8,Honor,Casablanca,0.0,1,976.62,0,1.0,Moyenne,11,95.3,0,0,512,4651.1
39.0,8,Honor,Agadir,1.0,0,1014.0,4,1.0,Entrée,77,74.66,1,1,128,3881.29
53.0,6,iPhone,Marrakech,1.0,1,1275.25,2,0.0,Premium,87,65.89,1,0,256,11174.28
67.0,7,Xiaomi Redmi,Marrakech,0.0,0,1067.04,1,1.0,Moyenne,19,57.89,0,0,128,5971.55
51.0,8,Oppo,Marrakech,1.0,1,853.93,1,0.0,Entrée,96,66.87,1,0,1000,2519.84
64.0,8,iPhone,Casablanca,1.0,0,904.21,2,1.0,Supérieure,86,103.91,1,0,256,9631.33
62.0,6,Samsung Galaxy,Rabat,0.0,0,987.52,2,0.0,Supérieure,12,92.21,1,0,128,7699.21
54.0,5,Oppo,Marrakech,0.0,1,1275.37,4,1.0,Entrée,92,66.93,1,1,256,2699.27
49.0,2,iPhone,Casablanca,1.0,1,1059.81,2,0.0,Supérieure,91,60.26,1,1,128,9185.13
48.0,7,iPhone,Agadir,1.0,0,1067.87,0,0.0,Premium,75,82.06,1,1,512,10036.5
55.0,2,Honor,Agadir,0.0,0,590.51,3,0.0,Entrée,35,54.26,0,1,1000,3772.16
43.0,8,Honor,Agadir,1.0,0,529.74,4,1.0,Moyenne,96,89.15,0,0,256,4438.25
46.0,6,iPhone,Marrakech,,1,1041.26,3,1.0,Supérieure,7,87.26,0,0,256,9083.86
50.0,4,Samsung Galaxy,Rabat,1.0,1,828.59,3,0.0,Supérieure,30,69.44,1,0,1000,7292.06
34.0,2,Honor,Casablanca,0.0,1,1197.5,3,0.0,Entrée,75,61.49,1,1,128,3646.76
57.0,2,Honor,Casablanca,1.0,1,1044.96,3,0.0,Entrée,52,64.93,1,0,1000,2717.56
47.0,5,Samsung Galaxy,Rabat,0.0,0,991.2,2,1.0,Supérieure,92,87.72,0,0,256,9644.8
53.0,2,Samsung Galaxy,Agadir,0.0,1,996.81,3,1.0,Supérieure,76,87.53,1,0,256,9633.57
47.0,4,Honor,Rabat,1.0,1,946.35,2,0.0,Moyenne,24,73.32,0,0,128,4493.1
46.0,7,Samsung Galaxy,Marrakech,0.0,0,1081.11,1,0.0,Supérieure,1,84.5,0,0,1000,7852.85
50.0,4,Samsung Galaxy,Casablanca,0.0,1,842.78,0,0.0,Supérieure,78,72.83,1,1,256,7694.93
36.0,9,Honor,Marrakech,1.0,1,983.81,1,1.0,Entrée,3,56.98,0,0,512,2743.68
45.0,5,Samsung Galaxy,Agadir,1.0,1,877.37,1,1.0,Supérieure,51,77.04,0,1,1000,8234.89
33.0,9,Oppo,Casablanca,0.0,1,1068.48,1,0.0,Entrée,75,68.38,0,1,256,3473.82
63.0,8,Xiaomi Redmi,Rabat,0.0,1,775.95,4,0.0,Moyenne,55,59.03,1,1,512,5285.68
54.0,7,Samsung Galaxy,Marrakech,0.0,1,847.87,3,0.0,Supérieure,37,80.35,0,1,512,7187.15
49.0,3,Oppo,Agadir,0.0,0,901.08,1,1.0,Moyenne,58,54.38,1,0,128,4384.85
42.0,2,Samsung Galaxy,Casablanca,0.0,0,1286.4,3,0.0,Supérieure,37,76.28,1,0,1000,8924.34
63.0,2,iPhone,Casablanca,1.0,0,895.62,3,0.0,Premium,79,75.5,1,1,128,10924.2
58.0,3,iPhone,Casablanca,0.0,1,1008.2,2,1.0,Premium,51,86.57,0,0,256,10347.31
47.0,6,Honor,Agadir,1.0,0,1265.76,2,0.0,Moyenne,34,107.93,1,0,1000,4716.93
62.0,7,Samsung Galaxy,Marrakech,0.0,1,895.52,4,1.0,Supérieure,70,72.28,1,0,1000,8126.54
60.0,1,Oppo,Casablanca,0.0,0,1019.01,0,0.0,Entrée,50,83.38,1,1,128,3361.75
31.0,2,Xiaomi Redmi,Marrakech,1.0,0,1151.94,3,1.0,Moyenne,79,92.1,1,1,512,5462.48
62.0,7,Xiaomi Redmi,Casablanca,0.0,0,1155.5,0,0.0,Moyenne,62,92.84,1,0,128,4833.56
51.0,5,Xiaomi Redmi,Casablanca,1.0,1,918.68,4,1.0,Moyenne,56,54.04,1,1,256,5556.39
42.0,7,Oppo,Agadir,1.0,0,1006.43,3,0.0,Entrée,22,78.58,0,0,512,3118.22
58.0,9,Samsung Galaxy,Marrakech,1.0,0,1013.23,3,1.0,Supérieure,72,101.66,1,1,128,7926.1
40.0,7,Samsung Galaxy,Casablanca,0.0,0,939.64,2,0.0,Supérieure,17,60.45,1,1,128,8783.31
42.0,9,Oppo,Agadir,0.0,0,924.61,4,0.0,Entrée,34,63.41,1,0,512,3982.37
45.0,5,Samsung Galaxy,Casablanca,0.0,0,1477.25,0,1.0,Supérieure,32,68.22,1,0,128,7524.2
36.0,7,Samsung Galaxy,Rabat,0.0,1,864.5,1,0.0,Supérieure,66,82.83,0,0,1000,8770.41
36.0,3,Samsung Galaxy,Marrakech,1.0,1,1231.55,0,0.0,Supérieure,37,67.04,0,0,128,9947.48
45.0,2,Xiaomi Redmi,Casablanca,0.0,1,1259.2,1,1.0,Moyenne,49,73.17,1,1,1000,4976.58
49.0,5,Honor,Agadir,0.0,1,638.0,3,0.0,Entrée,6,88.34,0,1,1000,3315.85
57.0,6,Honor,Rabat,1.0,1,1072.1,4,0.0,Entrée,58,77.05,1,0,512,2911.99
54.0,9,iPhone,Casablanca,1.0,1,1153.0,0,0.0,Supérieure,78,98.98,1,1,128,9449.19
57.0,8,iPhone,Casablanca,1.0,1,848.22,3,0.0,Premium,10,80.53,1,0,512,10874.63
49.0,3,Honor,Rabat,1.0,1,1245.95,0,0.0,Moyenne,41,91.48,1,0,128,4766.71
56.0,5,iPhone,Agadir,1.0,0,1143.85,2,1.0,Premium,86,70.61,0,0,256,11599.41
50.0,5,Samsung Galaxy,Marrakech,1.0,1,1052.16,3,0.0,Supérieure,18,87.43,1,1,128,7879.34
32.0,7,Honor,Rabat,0.0,1,986.72,0,0.0,Moyenne,61,99.35,1,0,256,4424.57
35.0,3,Samsung Galaxy,Rabat,1.0,1,1073.42,3,1.0,Supérieure,43,90.82,1,1,1000,7451.24
48.0,3,iPhone,Marrakech,0.0,1,1041.07,2,0.0,Premium,69,81.44,0,1,1000,10599.93
68.0,2,Samsung Galaxy,Marrakech,1.0,1,1116.71,1,1.0,Supérieure,34,61.76,0,0,128,7975.58
64.0,9,Xiaomi Redmi,Marrakech,0.0,1,968.22,0,1.0,Moyenne,68,66.13,0,1,256,5610.11
73.0,2,iPhone,Marrakech,1.0,0,997.43,1,0.0,Premium,81,85.1,1,1,512,10511.24
22.0,8,Xiaomi Redmi,Marrakech,1.0,1,970.47,2,0.0,Moyenne,24,74.5,1,1,128,5124.46
56.0,8,iPhone,Agadir,0.0,1,1432.35,0,0.0,Premium,34,85.0,0,0,1000,10386.67
39.0,3,Honor,Marrakech,0.0,1,1282.17,0,1.0,Moyenne,45,64.77,0,1,128,4314.19
35.0,3,Honor,Rabat,1.0,0,1067.15,0,1.0,Entrée,66,77.24,1,0,512,2967.31
57.0,1,Oppo,Agadir,0.0,0,1070.21,1,0.0,Moyenne,4,89.74,1,0,128,4430.56
42.0,2,iPhone,Marrakech,1.0,0,1351.46,1,1.0,Supérieure,78,50.72,0,1,512,9937.77
47.0,7,iPhone,Rabat,0.0,1,844.36,2,0.0,Premium,37,73.84,1,0,128,11138.94
62.0,4,Oppo,Agadir,0.0,1,1174.45,2,1.0,Entrée,60,61.49,1,1,512,2858.62
40.0,2,Honor,Casablanca,1.0,0,927.76,4,1.0,Entrée,83,80.25,0,0,256,3615.79
49.0,6,Honor,Casablanca,0.0,0,1321.75,0,1.0,Entrée,11,98.62,0,0,1000,2763.48
69.0,3,Samsung Galaxy,Marrakech,0.0,0,882.18,3,1.0,Supérieure,8,97.0,0,1,128,9581.7
37.0,9,Honor,Marrakech,1.0,1,1103.81,1,1.0,Entrée,25,79.69,0,1,512,3414.7
51.0,5,iPhone,Casablanca,0.0,0,1027.53,0,0.0,Premium,23,79.07,0,0,128,11954.11
53.0,8,Xiaomi Redmi,Agadir,1.0,0,957.15,1,0.0,Moyenne,98,60.76,0,1,1000,6104.96
64.0,5,iPhone,Casablanca,0.0,0,1266.4,3,0.0,Premium,9,43.0,1,1,1000,11000.73
53.0,2,iPhone,Casablanca,1.0,0,953.08,0,1.0,Premium,91,76.53,1,1,512,11989.5
51.0,2,Samsung Galaxy,Rabat,0.0,1,1227.78,2,0.0,Supérieure,57,85.85,1,1,128,8632.94
